Title,Latitude,Longitude,categories,Info Title,Title Place,hashes,score,userScore,heart,title,category,address,roadAddress,mapx,mapy
취향원,37.526697,126.897513," 양꼬치, 온면",취향원,영등포구청 ,"야식,참숯",45,4.0,0,<b>취향원 영등포</b>구청점,중식>양꼬치,서울특별시 영등포구 당산동3가 168 갑산빌딩,서울특별시 영등포구 국회대로34길 7-2 갑산빌딩,1268975132,375266974
탕화쿵부,37.492058,126.897801," 마라탕, 마라샹궈",탕화쿵부,대림 ,"간식,원조, 셀프바",32,0.0,2,<b>탕화쿵부</b>,중식>중식당,서울특별시 서대문구 대현동 110-5,서울특별시 서대문구 신촌역로 23,1269424643,375587258
아향부 직영점,37.492326,126.897718," 양갈비, 훠궈",아향부 직영점,대림 ,"단체모임,가성비좋은, 셀프바",31,0.0,1,<b>아향부 직영점</b>,중식>중식당,서울특별시 영등포구 대림동 1057-70,서울특별시 영등포구 도림로38길 7-1,1268977182,374923263
상하이 몽,37.530805,126.898348, 중식당,상하이 몽,당산 ,"야식,가성비좋은",0,0.0,0,<b>상하이 몽</b>,중식>중식당,서울특별시 영등포구 당산동4가 80 당산 SK V1 center 1층 112호 (),서울특별시 영등포구 당산로41길 11 당산 SK V1 center 1층 112호 (당산동4가),1268983483,375308047
송림,37.521935,126.92693, 중식,송림,여의도 ,",런치코스, 주차",0,0.0,0,<b>송림</b>,중식>중식당,서울특별시 영등포구 여의도동 35 1층 송림,서울특별시 영등포구 국제금융로6길 26 1층 송림,1269269298,375219345
양평의양,37.535935,126.897365," 양고기, 코스요리",양평의양,선유도역 ,"회식하기좋은,가성비좋은",0,0.0,0,<b>양평의양</b>,음식점>양갈비,서울특별시 영등포구 양평동4가 56 1층,서울특별시 영등포구 양평로 85 1층,1268973654,375359354
라무진 선유도역점,37.536732,126.894796," 양갈비, 양고기",라무진 선유도역점,양평동 ,"소개팅,분위기좋은, 점심식사, 콜키지, 예약가능, 제로페이",31,0.0,0,<b>라무진 선유도역점</b>,음식점>양갈비,서울특별시 영등포구 양평동4가 85-3,서울특별시 영등포구 선유로49길 25,1268947960,375367318
램브란트 여의도점,37.522005,126.930117," 오마카세, 양고기",램브란트 여의도점,여의도 ,"데이트,디너코스, 콜키지, 주차",0,5.0,0,<b>램브란트 여의도점</b>,음식점>양갈비,서울특별시 영등포구 여의도동 34-7 B107호,서울특별시 영등포구 국제금융로8길 2 B107호,1269300600,375220183
고구려양고기,37.534467,126.903224," 양고기, 양갈비",고구려양고기,당산 ,"회식,존맛",31,0.0,0,<b>고구려양고기</b>,음식점>양갈비,서울특별시 영등포구 당산동6가 237-37 1층 고구려양고기,서울특별시 영등포구 당산로48길 8 1층 고구려양고기,1269032239,375344667
중식당 유니,37.514382,126.899142, 중식,중식당 유니,영등포 ,"모임장소,고급스러운",31,4.0,0,<b>중식당 유니</b>,중식>중식당,서울특별시 영등포구 문래동3가 55-20 지하1층 142호,서울특별시 영등포구 경인로 775 지하1층 142호,1268991421,375143815
중경해물샤브샤브,37.491376,126.897713," 훠궈, 해물샤브샤브",중경해물샤브샤브,영등포구 ,",원조, 셀프바",31,0.0,0,<b>중경해물샤브샤브</b>,중식>중식당,서울특별시 영등포구 대림동 1058-5 대덕빌딩 3층,서울특별시 영등포구 디지털로37길 29 대덕빌딩 3층,1268977128,374913757
복돼지짬뽕,37.498552,126.898569," 중식, 돼지짬뽕",복돼지짬뽕,대림동 ,",비오는날, 주차, 배달",0,0.0,0,<b>복돼지짬뽕</b>,중식>중식당,서울특별시 영등포구 대림동 689-1 1층(),서울특별시 영등포구 대림로 198 1층(대림동),1268985687,374985518
봉자마라탕,37.491119,126.898083, 마라탕,봉자마라탕,대림 ,",존맛",0,0.0,0,<b>봉자마라탕</b>,중식>중식당,서울특별시 영등포구 대림동 1068-1,서울특별시 영등포구 디지털로37길 28,1268980831,374911188
왕징중화요리,37.526343,126.89727, 중식,왕징중화요리,영등포구청 ,",깔끔한",40,4.0,0,<b>왕징중화요리</b>,중식>중식당,서울특별시 영등포구 당산동3가 228-12 2층,서울특별시 영등포구 당산로32길 4 2층,1268972704,375263431
장강,37.526605,126.892004, 중식,장강,양평동 ,",깔끔한",38,4.0,0,<b>장강</b>중화요리,중식>중식당,서울특별시 영등포구 양평동3가 46,서울특별시 영등포구 선유로 146,1268920037,375266053
반티엔야오 카오위 대림점,37.495336,126.897681," 마라, 카오위",반티엔야오 카오위 대림점,대림 ,"모임,깔끔한, 셀프바, 배달",37,4.0,2,<b>반티엔야오 카오위 대림점</b>,음식점>중식당,서울특별시 영등포구 대림동 714-4 201호,서울특별시 영등포구 도림로41길 15 201호,1268976809,374953361
순풍샤브샤브,37.492177,126.897525," 샤브샤브, 훠궈",순풍샤브샤브,대림역 ,",존맛, 저녁식사",35,0.0,4,<b>순풍샤브샤브</b>,중식>중식당,서울특별시 영등포구 대림동 1057-77,서울특별시 영등포구 도림로38길 10,1268975248,374921769
린궁즈멘관,37.490874,126.899243," 중식, 량피",린궁즈멘관,대림 ,"간식,고향의맛, 셀프바",34,0.0,1,<b>린궁즈멘관</b>,한식>국수,서울특별시 영등포구 대림동 1075-47,서울특별시 영등포구 디지털로49길 13-1,1268992427,374908738
우연한만남 대림본점,37.494388,126.897124," 중식, 구이",우연한만남 대림본점,대림 ,"전지적참견시점, 간식,예쁜",0,0.0,0,<b>우연한만남 대림본점</b>,중식>중식당,서울특별시 영등포구 대림동 713 대광빌딩,서울특별시 영등포구 도림로39길 11-8 대광빌딩,1268971240,374943879
우빈양꼬치,37.499836,126.916399," 양꼬치, 양갈비",우빈양꼬치,보라매 ,",주민추천",31,0.0,0,<b>우빈양꼬치</b>,중식>양꼬치,서울특별시 영등포구 신길동 4035-2,서울특별시 영등포구 신풍로 92,1269164059,374998695
얼땅쟈 대림역2호점,37.49424,126.898574," 훠궈, 꼬치",얼땅쟈 대림역2호점,대림 ,",현지인맛집",0,0.0,0,<b>얼땅쟈 대림역2호점</b>,중식>중식당,서울특별시 영등포구 대림동 710-14 2층,서울특별시 영등포구 도림로 153 2층,1268985743,374942401
아루히,37.521473,126.924981," 오마카세, 스시",아루히,여의도 ,"술모임,가성비좋은, 점심식사, 저녁식사, 콜키지, 주차",62,5.0,102,<b>아루히</b>,일식>일식당,서울특별시 영등포구 여의도동 35-5 2층,서울특별시 영등포구 여의나루로 42 2층,1269249813,375214725
오타루 소바우동,37.516902,126.88906," 튀김우동, 카레닭우동",오타루 소바우동,문래 ,"혼밥,서민적인, 점심식사, 저녁식사, 바테이블, 무료주차",57,4.6,14,<b>오타루소바우동</b>,"일식>우동,소바",서울특별시 영등포구 문래동4가 9-3,서울특별시 영등포구 도림로 491-2,1268890599,375169015
오복수산 여의도점,37.524064,126.926042," 카이센동, 우니",오복수산 여의도점,여의도 ,"데이트,고급스러운, 점심식사, 저녁식사, 개별룸, 주차",56,3.9,8,<b>오복수산 여의도점</b>,일식>일식당,서울특별시 영등포구 여의도동 25 3층 씨티플라자,서울특별시 영등포구 국제금융로2길 17 3층 씨티플라자,1269260425,375240636
호우야,37.524259,126.906958, 텐동,호우야,영등포 ,"혼밥,가성비좋은, 점심식사, 저녁식사, 바테이블, 무료주차",56,4.4,7,텐동 <b>호우야</b>,일식>일식당,서울특별시 영등포구 영등포동7가 203 상가 2동 1층 6호,서울특별시 영등포구 국회대로54길 10 상가 2동 1층 6호,1269072469,375242341
슈치쿠,37.519713,126.940046," 오마카세, 일식당",슈치쿠,63빌딩 ,"데이트,고급스러운, 점심식사, 저녁식사, 개별룸, 무료주차",54,4.7,44,<b>슈치쿠</b>,일식>일식당,서울특별시 영등포구 여의도동 60 58층,서울특별시 영등포구 63로 50 58층,1269403139,375198158
도제 신세계백화점타임스퀘어점,37.517539,126.905279," 유부초밥, 퓨전음식",도제 신세계백화점타임스퀘어점,타임스퀘어 ,",주차",53,5.0,1,<b>도제 신세계백화점 타임스퀘어점</b>,일식>일식당,서울특별시 영등포구 영등포동4가 434-5 지하1층,서울특별시 영등포구 영중로 9 지하1층,1269052090,375176831
낙원테산도 타임스퀘어점,37.517172,126.903918," 오므라이스, 오믈렛",낙원테산도 타임스퀘어점,영등포타임스퀘어 ,"데이트,캐주얼한, 점심식사, 저녁식사, 셀프바, 무료주차",52,3.3,8,<b>낙원테산도 타임스퀘어점</b>,일식>일식당,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,서울특별시 영등포구 영중로 15 타임스퀘어 4층,1269046576,375171991
온기정 타임스퀘어점,37.517206,126.903714," 텐동, 일식당",온기정 타임스퀘어점,타임스퀘어 ,"혼밥,캐주얼한, 점심식사, 저녁식사, 주차",52,4.1,3,<b>온기정 타임스퀘어점</b>,음식점>일식>덮밥,서울특별시 영등포구 영등포동4가 442 타임스퀘어 지하 2층,서울특별시 영등포구 영중로 15 타임스퀘어 지하 2층,1269027955,375173236
다모,37.521838,126.856591, 돈가스,다모,신정네거리 ,"데이트,국내산, 주차",52,5.0,4,<b>다모</b>약국,"건강,의료>약국",서울특별시 영등포구 여의도동 25-15 지하2층 다모약국,서울특별시 영등포구 여의나루로 61 지하2층 다모약국,1269260267,375232259
나카지마 고에몽,37.523027,126.906036," 오마카세, 스시오마카세",나카지마 고에몽,영등포 ,"기념일,디너코스, 저녁식사, 콜키지, 주차",49,4.5,7,<b>나카지마 고에몽</b>,"일식>초밥,롤",서울특별시 영등포구 영등포동7가 203 아크로타워스퀘어 상가동 지하1층 39호,서울특별시 영등포구 국회대로54길 10 아크로타워스퀘어 상가동 지하1층 39호,1269060363,375230273
스시로 타임스퀘어점,37.517206,126.903714," 스시, 초밥",스시로 타임스퀘어점,타임스퀘어 ,"혼밥,캐주얼한, 점심식사, 저녁식사, 셀프바, 무료주차",49,4.0,52,<b>스시로 타임스퀘어점</b>,"일식>초밥,롤",서울특별시 영등포구 영등포동4가 442 타임스퀘어 지하1층,서울특별시 영등포구 영중로 15 타임스퀘어 지하1층,1269037140,375172058
지로우라멘 타임스퀘어점,37.517233,126.903716, 일본라멘,지로우라멘 타임스퀘어점,영등포타임스퀘어 ,"혼밥,캐주얼한, 점심식사, 저녁식사, 무료주차",48,3.6,2,,,,,,
카츠카츠,37.526537,126.918107," 돈가스, 카츠",카츠카츠,여의도 ,"혼밥,캐주얼한, 점심식사, 저녁식사, 주차",48,4.1,6,<b>카츠카츠</b>,일식>돈가스,서울특별시 영등포구 여의도동 17-9 더하우스소호 B105호,서울특별시 영등포구 의사당대로 26 더하우스소호 B105호,1269181067,375265371
양남식당,37.525109,126.888781, 돈가스,양남식당,양평역 ,"술모임,지역주민이찾는, 점심식사, 저녁식사, 주차",47,4.4,7,<b>양남식당</b>,술집>이자카야,서울특별시 영등포구 양평동1가 222-1,서울특별시 영등포구 양산로 52,1268887827,375251318
타마,37.527908,126.922783," 장어덮밥, 장어덮밥정식",타마,여의도 ,"식사모임,깔끔한, 점심식사, 저녁식사, 바테이블, 주차",47,4.2,27,<b>타마</b>,일식>덮밥,서울특별시 영등포구 여의도동 16-2 1층,서울특별시 영등포구 은행로 30 1층,1269227831,375279076
아비꼬 여의도IFC점,37.525611,126.925548," 카레, 버섯카레",아비꼬 여의도IFC점,여의도ifc몰 ,"혼밥,캐주얼한, 점심식사, 저녁식사, 무료주차",46,3.7,83,,,,,,
강호연파 밥굽남 더현대서울점,37.525917,126.928312," 샤브샤브, 야채",강호연파 밥굽남 더현대서울점,여의도더현대 ,"혼밥,깔끔한, 점심식사, 저녁식사, 놀이방, 발렛파킹",46,4.4,2,<b>강호연파 밥굽남 더현대서울점</b>,일식>샤브샤브,서울특별시 영등포구 여의도동 22 현대백화점 더현대서울 지하1층 식품관 강호연파,서울특별시 영등포구 여의대로 108 현대백화점 더현대서울 지하1층 식품관 강호연파,1269288167,375256396
이와타,37.520994,126.926834, 라멘,이와타,여의도 ,"식사모임,이국적/이색적, 점심식사, 저녁식사, 주차",43,3.5,6,<b>이와타</b>,일식>일본식라면,서울특별시 영등포구 여의도동 36-2 맨하탄빌딩 지하1층 42호,서울특별시 영등포구 국제금융로6길 33 맨하탄빌딩 지하1층 42호,1269265341,375209086
스시키무,37.519948,126.93198," 스시, 오마카세",스시키무,여의도 ,"식사모임,고급스러운, 점심식사, 저녁식사, 개별룸, 무료주차",42,4.0,11,<b>스시키무</b>,일식>일식당,서울특별시 영등포구 여의도동 43-4 지하1층 119호,서울특별시 영등포구 국제금융로 86 지하1층 119호,1269319798,375199485
이자와,37.521473,126.924981," 규카츠, 스테키동",이자와,여의도 ,"데이트,깔끔한, 점심식사, 저녁식사, 주차",42,3.8,16,<b>이자와</b> 여의도점,일식>일식당,서울특별시 영등포구 여의도동 35-5,서울특별시 영등포구 여의나루로 42,1269249813,375214725
토끼정 타임스퀘어점,37.517172,126.903918," 일본가정식, 크림카레우동",토끼정 타임스퀘어점,영등포타임스퀘어 ,"데이트,깔끔한, 점심식사, 저녁식사, 무료주차",42,3.5,1,<b>토끼정 타임</b>스퀘어,일식>일식당,서울특별시 영등포구 영등포동4가 442 4층 토끼정,서울특별시 영등포구 영중로 15 4층 토끼정,1269045219,375170540
돈부리파스타 타임스퀘어점,37.517233,126.903716, 파스타,돈부리파스타 타임스퀘어점,타임스퀘어 ,"데이트,캐주얼한, 점심식사, 저녁식사, 무료주차",42,3.7,6,<b>돈부리파스타 타임스퀘어점</b>,"음식점>양식>이탈리아음식>스파게티,파스타전문",서울특별시 영등포구 영등포동4가 442 타임스퀘어 지하1층,서울특별시 영등포구 영중로 15 타임스퀘어 지하1층,1269027101,375173475
샤브맘 당산점,37.528382,126.90525, 샤브샤브,샤브맘 당산점,당산 ,",서민적인, 점심식사, 저녁식사, 좌식, 무료주차",42,3.8,3,<b>샤브맘 당산점</b>,일식>샤브샤브,서울특별시 영등포구 영등포동8가 68 C&H빌딩 1샤브맘,서울특별시 영등포구 영중로 133 C&H빌딩 1샤브맘,1269053450,375283823
스시도손,37.522913,126.924119, 스시오마카세,스시도손,여의도 ,",디너코스, 저녁식사, 콜키지, 주차",41,0.0,1,<b>스시도손</b>,일식>일식당,서울특별시 영등포구 여의도동 26 S-T RENUE 2층 206-2호,서울특별시 영등포구 국제금융로2길 37 S-T RENUE 2층 206-2호,1269243100,375229862
편백가원 롯데백화점영등포점,37.515668,126.907666," 편백찜, 샤브샤브무한리필",편백가원 롯데백화점영등포점,영등포 ,"회식,숲속, 셀프바, 주차",39,3.9,1,<b>편백가원 롯데백화점 영등포점</b>,일식>샤브샤브,서울특별시 영등포구 영등포동 618-496 7층,서울특별시 영등포구 경인로 846 7층,1269073819,375159236
거창왕돈가스,37.52176,126.926518," 돈가스, 왕돈까스",거창왕돈가스,여의도 ,"혼밥,노포, 점심식사, 저녁식사, 좌식테이블, 주차",39,3.6,1,<b>거창왕돈가스</b>,일식>돈가스,서울특별시 영등포구 여의도동 35-2 214호,서울특별시 영등포구 국제금융로6길 30 214호,1269265183,375217600
